 time            v(vin)          v(vout)        
 4.56090109e-03  7.46266172e-01  6.94451682e-01 
 4.56190109e-03  7.46207959e-01  6.97127619e-01 
 4.56290109e-03  7.46149895e-01  6.99801639e-01 
 4.56390109e-03  7.46091983e-01  7.02473496e-01 
 4.56490109e-03  7.46034225e-01  7.05142944e-01 
 4.56590109e-03  7.45976624e-01  7.07809738e-01 
 4.56690109e-03  7.45919182e-01  7.10473633e-01 
 4.56790109e-03  7.45861901e-01  7.13134386e-01 
 4.56890109e-03  7.45804783e-01  7.15791751e-01 
 4.56990109e-03  7.45747831e-01  7.18445488e-01 
 4.57090109e-03  7.45691047e-01  7.21095354e-01 
 4.57190109e-03  7.45634432e-01  7.23741108e-01 
 4.57290109e-03  7.45577991e-01  7.26382508e-01 
 4.57390109e-03  7.45521723e-01  7.29019316e-01 
 4.57490109e-03  7.45465633e-01  7.31651293e-01 
 4.57590109e-03  7.45409722e-01  7.34278201e-01 
 4.57690109e-03  7.45353991e-01  7.36899803e-01 
 4.57790109e-03  7.45298445e-01  7.39515863e-01 
 4.57890109e-03  7.45243083e-01  7.42126146e-01 
 4.57990109e-03  7.45187910e-01  7.44730419e-01 
 4.58090109e-03  7.45132927e-01  7.47328449e-01 
 4.58190109e-03  7.45078135e-01  7.49920005e-01 
 4.58290109e-03  7.45023538e-01  7.52504856e-01 
 4.58390109e-03  7.44969138e-01  7.55082773e-01 
 4.58490109e-03  7.44914936e-01  7.57653529e-01 
 4.58590109e-03  7.44860935e-01  7.60216898e-01 
 4.58690109e-03  7.44807136e-01  7.62772655e-01 
 4.58790109e-03  7.44753543e-01  7.65320576e-01 
 4.58890109e-03  7.44700157e-01  7.67860439e-01 
 4.58990109e-03  7.44646980e-01  7.70392024e-01 
 4.59090109e-03  7.44594015e-01  7.72915113e-01 
 4.59190109e-03  7.44541262e-01  7.75429488e-01 
 4.59290109e-03  7.44488726e-01  7.77934934e-01 
 4.59390109e-03  7.44436407e-01  7.80431236e-01 
 4.59490109e-03  7.44384307e-01  7.82918184e-01 
 4.59590109e-03  7.44332429e-01  7.85395567e-01 
 4.59690109e-03  7.44280775e-01  7.87863177e-01 
 4.59790109e-03  7.44229347e-01  7.90320808e-01 
 4.59890109e-03  7.44178147e-01  7.92768255e-01 
 4.59990109e-03  7.44127176e-01  7.95205069e-01 
 4.60090109e-03  7.44076437e-01  7.97631760e-01 
 4.60190109e-03  7.44025933e-01  8.00047486e-01 
 4.60290109e-03  7.43975664e-01  8.02452082e-01 
 4.60390109e-03  7.43925632e-01  8.04845647e-01 
 4.60490109e-03  7.43875841e-01  8.07227895e-01 
 4.60590109e-03  7.43826291e-01  8.09598521e-01 
 4.60690109e-03  7.43776986e-01  8.11957396e-01 
 4.60790109e-03  7.43727925e-01  8.14304446e-01 
 4.60890109e-03  7.43679113e-01  8.16639201e-01 
 4.60990109e-03  7.43630550e-01  8.18961922e-01 
 4.61090109e-03  7.43582238e-01  8.21271856e-01 
 4.61190109e-03  7.43534180e-01  8.23569540e-01 
 4.61290109e-03  7.43486377e-01  8.25854253e-01 
 4.61390109e-03  7.43438831e-01  8.28125619e-01 
 4.61490109e-03  7.43391544e-01  8.30384462e-01 
 4.61590109e-03  7.43344518e-01  8.32629346e-01 
 4.61690109e-03  7.43297755e-01  8.34861465e-01 
 4.61790109e-03  7.43251256e-01  8.37079657e-01 
 4.61890109e-03  7.43205024e-01  8.39284003e-01 
 4.61990109e-03  7.43159060e-01  8.41474410e-01 
 4.62090109e-03  7.43113367e-01  8.43650159e-01 
 4.62190109e-03  7.43067945e-01  8.45812739e-01 
 4.62290109e-03  7.43022796e-01  8.47960520e-01 
 4.62390109e-03  7.42977923e-01  8.50093692e-01 
 4.62490109e-03  7.42933328e-01  8.52212205e-01 
 4.62590109e-03  7.42889011e-01  8.54315925e-01 
 4.62690109e-03  7.42844975e-01  8.56404716e-01 
 4.62790109e-03  7.42801222e-01  8.58478448e-01 
 4.62890109e-03  7.42757753e-01  8.60536997e-01 
 4.62990109e-03  7.42714569e-01  8.62580237e-01 
 4.63090109e-03  7.42671673e-01  8.64608050e-01 
 4.63190109e-03  7.42629067e-01  8.66620318e-01 
 4.63290109e-03  7.42586752e-01  8.68616926e-01 
 4.63390109e-03  7.42544729e-01  8.70597766e-01 
 4.63490109e-03  7.42503000e-01  8.72562728e-01 
 4.63590109e-03  7.42461568e-01  8.74511707e-01 
 4.63690109e-03  7.42420433e-01  8.76444603e-01 
 4.63790109e-03  7.42379597e-01  8.78361318e-01 
 4.63890109e-03  7.42339063e-01  8.80261755e-01 
 4.63990109e-03  7.42298830e-01  8.82145823e-01 
 4.64090109e-03  7.42258902e-01  8.84013433e-01 
 4.64190109e-03  7.42219279e-01  8.85864498e-01 
 4.64290109e-03  7.42179964e-01  8.87698937e-01 
 4.64390109e-03  7.42140957e-01  8.89516669e-01 
 4.64490109e-03  7.42102260e-01  8.91317618e-01 
 4.64590109e-03  7.42063876e-01  8.93100637e-01 
 4.64690109e-03  7.42025804e-01  8.94868744e-01 
 4.64790109e-03  7.41988047e-01  8.96617974e-01 
 4.64890109e-03  7.41950607e-01  8.98352031e-01 
 4.64990109e-03  7.41913484e-01  9.00067066e-01 
 4.65090109e-03  7.41876681e-01  9.01766835e-01 
 4.65190109e-03  7.41840198e-01  9.03448560e-01 
 4.65290109e-03  7.41804038e-01  9.05112841e-01 
 4.65390109e-03  7.41768201e-01  9.06759792e-01 
 4.65490109e-03  7.41732689e-01  9.08389365e-01 
 4.65590109e-03  7.41697503e-01  9.10001513e-01 
 4.65690109e-03  7.41662645e-01  9.11596192e-01 
 4.65790109e-03  7.41628117e-01  9.13173365e-01 
 4.65890109e-03  7.41593919e-01  9.14732996e-01 
 4.65990109e-03  7.41560052e-01  9.16275053e-01 
 4.66090109e-03  7.41526519e-01  9.17798395e-01 
 4.66190109e-03  7.41493321e-01  9.19306192e-01 
 4.66290109e-03  7.41460458e-01  9.20794404e-01 
 4.66390109e-03  7.41427932e-01  9.22265747e-01 
 4.66490109e-03  7.41395745e-01  9.23719548e-01 
 4.66590109e-03  7.41363897e-01  9.25156713e-01 
 4.66690109e-03  7.41332391e-01  9.26574100e-01 
 4.66790109e-03  7.41301226e-01  9.27974549e-01 
 4.66890109e-03  7.41270405e-01  9.29358463e-01 
 4.66990109e-03  7.41239929e-01  9.30722613e-01 
 4.67090109e-03  7.41209798e-01  9.32070820e-01 
 4.67190109e-03  7.41180015e-01  9.33399448e-01 
 4.67290109e-03  7.41150579e-01  9.34711072e-01 
 4.67390109e-03  7.41121493e-01  9.36005067e-01 
 4.67490109e-03  7.41092758e-01  9.37282280e-01 
 4.67590109e-03  7.41064374e-01  9.38540826e-01 
 4.67690109e-03  7.41036343e-01  9.39781473e-01 
 4.67790109e-03  7.41008666e-01  9.41003418e-01 
 4.67890109e-03  7.40981343e-01  9.42209422e-01 
 4.67990109e-03  7.40954377e-01  9.43396972e-01 
 4.68090109e-03  7.40927768e-01  9.44565749e-01 
 4.68190109e-03  7.40901517e-01  9.45718542e-01 
 4.68290109e-03  7.40875625e-01  9.46852960e-01 
 4.68390109e-03  7.40850094e-01  9.47969571e-01 
 4.68490109e-03  7.40824924e-01  9.49067679e-01 
 4.68590109e-03  7.40800115e-01  9.50149756e-01 
 4.68690109e-03  7.40775671e-01  9.51213576e-01 
 4.68790109e-03  7.40751590e-01  9.52259680e-01 
 4.68890109e-03  7.40727874e-01  9.53288217e-01 
 4.68990109e-03  7.40704525e-01  9.54299211e-01 
 4.69090109e-03  7.40681542e-01  9.55292685e-01 
 4.69190109e-03  7.40658927e-01  9.56268662e-01 
 4.69290109e-03  7.40636681e-01  9.57227172e-01 
 4.69390109e-03  7.40614805e-01  9.58168242e-01 
 4.69490109e-03  7.40593299e-01  9.59091900e-01 
 4.69590109e-03  7.40572165e-01  9.59998177e-01 
 4.69690109e-03  7.40551403e-01  9.60887102e-01 
 4.69790109e-03  7.40531013e-01  9.61758707e-01 
 4.69890109e-03  7.40510998e-01  9.62612420e-01 
 4.69990109e-03  7.40491357e-01  9.63450010e-01 
 4.70090109e-03  7.40472092e-01  9.64269919e-01 
 4.70190109e-03  7.40453202e-01  9.65072550e-01 
 4.70290109e-03  7.40434690e-01  9.65858025e-01 
 4.70390109e-03  7.40416555e-01  9.66626374e-01 
 4.70490109e-03  7.40398799e-01  9.67377629e-01 
 4.70590109e-03  7.40381421e-01  9.68111823e-01 
 4.70690109e-03  7.40364424e-01  9.68828535e-01 
 4.70790109e-03  7.40347806e-01  9.69529110e-01 
 4.70890109e-03  7.40331570e-01  9.70212380e-01 
 4.70990109e-03  7.40315716e-01  9.70878658e-01 
 4.71090109e-03  7.40300244e-01  9.71528044e-01 
 4.71190109e-03  7.40285154e-01  9.72160571e-01 
 4.71290109e-03  7.40270449e-01  9.72776269e-01 
 4.71390109e-03  7.40256127e-01  9.73375172e-01 
 4.71490109e-03  7.40242190e-01  9.73957310e-01 
 4.71590109e-03  7.40228638e-01  9.74522715e-01 
 4.71690109e-03  7.40215472e-01  9.75071421e-01 
 4.71790109e-03  7.40202692e-01  9.75603456e-01 
 4.71890109e-03  7.40190300e-01  9.76118852e-01 
 4.71990109e-03  7.40178294e-01  9.76617639e-01 
 4.72090109e-03  7.40166676e-01  9.77099847e-01 
 4.72190109e-03  7.40155446e-01  9.77565503e-01 
 4.72290109e-03  7.40144605e-01  9.78014637e-01 
 4.72390109e-03  7.40134153e-01  9.78447276e-01 
 4.72490109e-03  7.40124091e-01  9.78863447e-01 
 4.72590109e-03  7.40114418e-01  9.79263175e-01 
 4.72690109e-03  7.40105136e-01  9.79646487e-01 
 4.72790109e-03  7.40096244e-01  9.80013407e-01 
 4.72890109e-03  7.40087743e-01  9.80363959e-01 
 4.72990109e-03  7.40079634e-01  9.80698052e-01 
 4.73090109e-03  7.40071916e-01  9.81015933e-01 
 4.73190109e-03  7.40064590e-01  9.81317620e-01 
 4.73290109e-03  7.40057657e-01  9.81602930e-01 
 4.73390109e-03  7.40051115e-01  9.81871965e-01 
 4.73490109e-03  7.40044967e-01  9.82124756e-01 
 4.73590109e-03  7.40039212e-01  9.82361321e-01 
 4.73690109e-03  7.40033850e-01  9.82581625e-01 
 4.73790109e-03  7.40028881e-01  9.82785828e-01 
 4.73890109e-03  7.40024306e-01  9.82973811e-01 
 4.73990109e-03  7.40020125e-01  9.83145620e-01 
 4.74090109e-03  7.40016338e-01  9.83301273e-01 
 4.74190109e-03  7.40012945e-01  9.83440761e-01 
 4.74290109e-03  7.40009946e-01  9.83564152e-01 
 4.74390109e-03  7.40007341e-01  9.83671390e-01 
 4.74490109e-03  7.40005132e-01  9.83762529e-01 
 4.74590109e-03  7.40003316e-01  9.83837546e-01 
 4.74690109e-03  7.40001896e-01  9.83896456e-01 
 4.74790109e-03  7.40000870e-01  9.83939264e-01 
 4.74890109e-03  7.40000238e-01  9.83965973e-01 
 4.74990109e-03  7.40000002e-01  9.83976584e-01 
 4.75002609e-03  7.40000000e-01  9.83976738e-01 
 4.75027609e-03  7.40000015e-01  9.83976393e-01 
 4.75077609e-03  7.40000119e-01  9.83972665e-01 
 4.75177609e-03  7.40000623e-01  9.83953098e-01 
 4.75277609e-03  7.40001521e-01  9.83917429e-01 
 4.75377609e-03  7.40002814e-01  9.83865663e-01 
 4.75477609e-03  7.40004502e-01  9.83797788e-01 
 4.75577609e-03  7.40006585e-01  9.83713814e-01 
 4.75677609e-03  7.40009062e-01  9.83613721e-01 
 4.75777609e-03  7.40011933e-01  9.83497507e-01 
 4.75877609e-03  7.40015199e-01  9.83365163e-01 
 4.75977609e-03  7.40018859e-01  9.83216680e-01 
 4.76077609e-03  7.40022913e-01  9.83052049e-01 
 4.76177609e-03  7.40027361e-01  9.82871258e-01 
 4.76277609e-03  7.40032203e-01  9.82674293e-01 
 4.76377609e-03  7.40037438e-01  9.82461142e-01 
 4.76477609e-03  7.40043066e-01  9.82231790e-01 
 4.76490109e-03  7.40043797e-01  9.82201935e-01 
 4.76515109e-03  7.40045278e-01  9.82141538e-01 
 4.76565109e-03  7.40048314e-01  9.82017751e-01 
 4.76665109e-03  7.40054679e-01  9.81757961e-01 
 4.76765109e-03  7.40061437e-01  9.81482006e-01 
 4.76865109e-03  7.40068587e-01  9.81189727e-01 
 4.76965109e-03  7.40076129e-01  9.80881151e-01 
 4.77065109e-03  7.40084063e-01  9.80556269e-01 
 4.77165109e-03  7.40092389e-01  9.80215059e-01 
 4.77265109e-03  7.40101106e-01  9.79857498e-01 
 4.77365109e-03  7.40110213e-01  9.79483563e-01 
 4.77465109e-03  7.40119711e-01  9.79093231e-01 
 4.77565109e-03  7.40129599e-01  9.78686476e-01 
 4.77665109e-03  7.40139876e-01  9.78263273e-01 
 4.77765109e-03  7.40150543e-01  9.77823595e-01 
 4.77865109e-03  7.40161599e-01  9.77367417e-01 
 4.77965109e-03  7.40173043e-01  9.76894709e-01 
 4.78065109e-03  7.40184875e-01  9.76405444e-01 
 4.78165109e-03  7.40197095e-01  9.75899592e-01 
 4.78265109e-03  7.40209701e-01  9.75377125e-01 
 4.78365109e-03  7.40222695e-01  9.74838012e-01 
 4.78465109e-03  7.40236074e-01  9.74282223e-01 
 4.78565109e-03  7.40249838e-01  9.73709725e-01 
 4.78665109e-03  7.40263988e-01  9.73120163e-01 
 4.78765109e-03  7.40278521e-01  9.72514445e-01 
 4.78865109e-03  7.40293439e-01  9.71891677e-01 
 4.78965109e-03  7.40308740e-01  9.71251652e-01 
 4.79065109e-03  7.40324423e-01  9.70595076e-01 
 4.79165109e-03  7.40340489e-01  9.69921647e-01 
 4.79265109e-03  7.40356935e-01  9.69231708e-01 
 4.79365109e-03  7.40373763e-01  9.68524439e-01 
 4.79465109e-03  7.40390970e-01  9.67800115e-01 
 4.79565109e-03  7.40408557e-01  9.67058278e-01 
 4.79665109e-03  7.40426522e-01  9.66300285e-01 
 4.79765109e-03  7.40444866e-01  9.65524309e-01 
 4.79865109e-03  7.40463586e-01  9.64732110e-01 
 4.79965109e-03  7.40482683e-01  9.63921800e-01 
 4.80065109e-03  7.40502156e-01  9.63095268e-01 
 4.80165109e-03  7.40522004e-01  9.62250496e-01 
 4.80265109e-03  7.40542226e-01  9.61389502e-01 
 4.80365109e-03  7.40562821e-01  9.60510140e-01 
 4.80465109e-03  7.40583789e-01  9.59614559e-01 
 4.80565109e-03  7.40605129e-01  9.58701152e-01 
 4.80665109e-03  7.40626839e-01  9.57769585e-01 
 4.80765109e-03  7.40648920e-01  9.56821900e-01 
 4.80865109e-03  7.40671369e-01  9.55855537e-01 
 4.80965109e-03  7.40694187e-01  9.54872966e-01 
 4.81065109e-03  7.40717373e-01  9.53872359e-01 
 4.81165109e-03  7.40740924e-01  9.52853352e-01 
 4.81265109e-03  7.40764842e-01  9.51817468e-01 
 4.81365109e-03  7.40789124e-01  9.50764116e-01 
 4.81465109e-03  7.40813769e-01  9.49693161e-01 
 4.81565109e-03  7.40838778e-01  9.48604585e-01 
 4.81665109e-03  7.40864147e-01  9.47498371e-01 
 4.81765109e-03  7.40889878e-01  9.46375378e-01 
 4.81865109e-03  7.40915968e-01  9.45233060e-01 
 4.81965109e-03  7.40942417e-01  9.44074615e-01 
 4.82065109e-03  7.40969224e-01  9.42896880e-01 
 4.82165109e-03  7.40996386e-01  9.41702100e-01 
 4.82265109e-03  7.41023905e-01  9.40490668e-01 
 4.82365109e-03  7.41051778e-01  9.39259696e-01 
 4.82465109e-03  7.41080004e-01  9.38011679e-01 
 4.82565109e-03  7.41108582e-01  9.36746043e-01 
 4.82665109e-03  7.41137511e-01  9.35462638e-01 
 4.82765109e-03  7.41166790e-01  9.34161462e-01 
 4.82865109e-03  7.41196418e-01  9.32842517e-01 
 4.82965109e-03  7.41226393e-01  9.31505805e-01 
 4.83065109e-03  7.41256715e-01  9.30151329e-01 
 4.83165109e-03  7.41287382e-01  9.28779092e-01 
 4.83265109e-03  7.41318392e-01  9.27389102e-01 
 4.83365109e-03  7.41349746e-01  9.25981368e-01 
 4.83465109e-03  7.41381441e-01  9.24555902e-01 
 4.83565109e-03  7.41413476e-01  9.23112716e-01 
 4.83665109e-03  7.41445851e-01  9.21651827e-01 
 4.83765109e-03  7.41478563e-01  9.20173253e-01 
 4.83865109e-03  7.41511611e-01  9.18677016e-01 
 4.83965109e-03  7.41544994e-01  9.17163137e-01 
 4.84065109e-03  7.41578712e-01  9.15631644e-01 
 4.84165109e-03  7.41612761e-01  9.14082564e-01 
 4.84265109e-03  7.41647142e-01  9.12515930e-01 
 4.84365109e-03  7.41681853e-01  9.10931773e-01 
 4.84465109e-03  7.41716892e-01  9.09331259e-01 
 4.84565109e-03  7.41752258e-01  9.07711183e-01 
 4.84665109e-03  7.41787950e-01  9.06074535e-01 
 4.84765109e-03  7.41823965e-01  9.04420696e-01 
 4.84865109e-03  7.41860304e-01  9.02749540e-01 
 4.84965109e-03  7.41896964e-01  9.01061117e-01 
 4.85065109e-03  7.41933944e-01  8.99355486e-01 
 4.85165109e-03  7.41971242e-01  8.97632704e-01 
 4.85265109e-03  7.42008857e-01  8.95893932e-01 
 4.85365109e-03  7.42046788e-01  8.94136062e-01 
 4.85465109e-03  7.42085032e-01  8.92362040e-01 
 4.85565109e-03  7.42123590e-01  8.90571286e-01 
 4.85665109e-03  7.42162458e-01  8.88763703e-01 
 4.85765109e-03  7.42201635e-01  8.86939364e-01 
 4.85865109e-03  7.42241121e-01  8.85098351e-01 
 4.85965109e-03  7.42280912e-01  8.83240747e-01 
 4.86065109e-03  7.42321009e-01  8.81367656e-01 
 4.86165109e-03  7.42361408e-01  8.79476227e-01 
 4.86265109e-03  7.42402109e-01  8.77569216e-01 
 4.86365109e-03  7.42443110e-01  8.75647098e-01 
 4.86465109e-03  7.42484410e-01  8.73707001e-01 
 4.86565109e-03  7.42526006e-01  8.71751571e-01 
 4.86665109e-03  7.42567897e-01  8.69780348e-01 
 4.86765109e-03  7.42610082e-01  8.67793286e-01 
 4.86865109e-03  7.42652558e-01  8.65791376e-01 
 4.86965109e-03  7.42695324e-01  8.63772193e-01 
 4.87065109e-03  7.42738379e-01  8.61738158e-01 
 4.87165109e-03  7.42781721e-01  8.59688874e-01 
 4.87265109e-03  7.42825347e-01  8.57624326e-01 
 4.87365109e-03  7.42869257e-01  8.55544635e-01 
 4.87465109e-03  7.42913448e-01  8.53449935e-01 
 4.87565109e-03  7.42957919e-01  8.51340354e-01 
 4.87665109e-03  7.43002668e-01  8.49216027e-01 
 4.87765109e-03  7.43047693e-01  8.47077750e-01 
 4.87865109e-03  7.43092992e-01  8.44923765e-01 
 4.87965109e-03  7.43138565e-01  8.42755933e-01 
 4.88065109e-03  7.43184408e-01  8.40574588e-01 
 4.88165109e-03  7.43230520e-01  8.38378136e-01 
 4.88265109e-03  7.43276900e-01  8.36168212e-01 
 4.88365109e-03  7.43323545e-01  8.33944643e-01 
 4.88465109e-03  7.43370453e-01  8.31707935e-01 
 4.88565109e-03  7.43417623e-01  8.29457391e-01 
 4.88665109e-03  7.43465053e-01  8.27193525e-01 
 4.88765109e-03  7.43512741e-01  8.24916243e-01 
 4.88865109e-03  7.43560686e-01  8.22626661e-01 
 4.88965109e-03  7.43608884e-01  8.20323830e-01 
 4.89065109e-03  7.43657335e-01  8.18008848e-01 
 4.89165109e-03  7.43706036e-01  8.15681099e-01 
 4.89265109e-03  7.43754985e-01  8.13341281e-01 
 4.89365109e-03  7.43804181e-01  8.10989449e-01 
 4.89465109e-03  7.43853622e-01  8.08625755e-01 
 4.89565109e-03  7.43903305e-01  8.06250381e-01 
 4.89665109e-03  7.43953229e-01  8.03863518e-01 
 4.89765109e-03  7.44003392e-01  8.01465355e-01 
 4.89865109e-03  7.44053792e-01  7.99056085e-01 
 4.89965109e-03  7.44104426e-01  7.96635901e-01 
 4.90065109e-03  7.44155293e-01  7.94205000e-01 
 4.90165109e-03  7.44206391e-01  7.91763581e-01 
 4.90265109e-03  7.44257717e-01  7.89311845e-01 
 4.90365109e-03  7.44309270e-01  7.86849995e-01 
 4.90465109e-03  7.44361048e-01  7.84378236e-01 
 4.90565109e-03  7.44413049e-01  7.81896774e-01 
 4.90665109e-03  7.44465270e-01  7.79405819e-01 
 4.90765109e-03  7.44517709e-01  7.76905580e-01 
 4.90865109e-03  7.44570365e-01  7.74396271e-01 
 4.90965109e-03  7.44623235e-01  7.71878106e-01 
 4.91065109e-03  7.44676318e-01  7.69351301e-01 
 4.91165109e-03  7.44729610e-01  7.66816073e-01 
 4.91265109e-03  7.44783111e-01  7.64272642e-01 
 4.91365109e-03  7.44836818e-01  7.61721229e-01 
 4.91465109e-03  7.44890729e-01  7.59162055e-01 
 4.91565109e-03  7.44944841e-01  7.56595346e-01 
 4.91665109e-03  7.44999153e-01  7.54021326e-01 
 4.91765109e-03  7.45053662e-01  7.51440222e-01 
 4.91865109e-03  7.45108366e-01  7.48852262e-01 
 4.91965109e-03  7.45163264e-01  7.46257677e-01 
 4.92065109e-03  7.45218353e-01  7.43656695e-01 
 4.92165109e-03  7.45273630e-01  7.41049550e-01 
 4.92265109e-03  7.45329094e-01  7.38436474e-01 
 4.92365109e-03  7.45384742e-01  7.35817701e-01 
 4.92465109e-03  7.45440573e-01  7.33193468e-01 
 4.92565109e-03  7.45496583e-01  7.30564009e-01 
 4.92665109e-03  7.45552772e-01  7.27929563e-01 
 4.92765109e-03  7.45609136e-01  7.25290368e-01 
 4.92865109e-03  7.45665673e-01  7.22646662e-01 
 4.92965109e-03  7.45722381e-01  7.19998686e-01 
 4.93065109e-03  7.45779259e-01  7.17346681e-01 
 4.93165109e-03  7.45836302e-01  7.14690889e-01 
 4.93265109e-03  7.45893511e-01  7.12031551e-01 
 4.93365109e-03  7.45950881e-01  7.09368912e-01 
 4.93465109e-03  7.46008411e-01  7.06703214e-01 
 4.93565109e-03  7.46066099e-01  7.04034702e-01 
 4.93665109e-03  7.46123942e-01  7.01363622e-01 
 4.93765109e-03  7.46181938e-01  6.98690219e-01 
 4.93865109e-03  7.46240085e-01  6.96014738e-01 
 4.93965109e-03  7.46298380e-01  6.93337428e-01 
 4.94065109e-03  7.46356822e-01  6.90658534e-01 
 4.94165109e-03  7.46415407e-01  6.87978305e-01 
 4.94265109e-03  7.46474134e-01  6.85296988e-01 
 4.94365109e-03  7.46533000e-01  6.82614832e-01 
 4.94465109e-03  7.46592003e-01  6.79932086e-01 
 4.94565109e-03  7.46651140e-01  6.77248998e-01 
 4.94665109e-03  7.46710409e-01  6.74565818e-01 
 4.94765109e-03  7.46769809e-01  6.71882796e-01 
 4.94865109e-03  7.46829336e-01  6.69200181e-01 
 4.94965109e-03  7.46888988e-01  6.66518224e-01 
 4.94977609e-03  7.46896453e-01  6.66183037e-01 
 4.95002609e-03  7.46911389e-01  6.65512706e-01 
 4.95052609e-03  7.46941284e-01  6.64172242e-01 
 4.95152609e-03  7.47001165e-01  6.61492195e-01 
 4.95165109e-03  7.47008658e-01  6.61157282e-01 
 4.95190109e-03  7.47023651e-01  6.60487516e-01 
 4.95240109e-03  7.47053658e-01  6.59148269e-01 
 4.95340109e-03  7.47113758e-01  6.56471010e-01 
 4.95440109e-03  7.47173973e-01  6.53795598e-01 
 4.95540109e-03  7.47234299e-01  6.51122282e-01 
 4.95640109e-03  7.47294734e-01  6.48451315e-01 
 4.95740109e-03  7.47355276e-01  6.45782948e-01 
 4.95752609e-03  7.47362851e-01  6.45449602e-01 
 4.95777609e-03  7.47378006e-01  6.44783031e-01 
 4.95827609e-03  7.47408336e-01  6.43450454e-01 
 4.95927609e-03  7.47469072e-01  6.40787642e-01 
 4.96027609e-03  7.47529907e-01  6.38128152e-01 
 4.96127609e-03  7.47590841e-01  6.35472233e-01 
 4.96227609e-03  7.47651869e-01  6.32820138e-01 
 4.96327609e-03  7.47712990e-01  6.30172118e-01 
 4.96427609e-03  7.47774201e-01  6.27528424e-01 
 4.96527609e-03  7.47835501e-01  6.24889306e-01 
 4.96627609e-03  7.47896885e-01  6.22255016e-01 
 4.96727609e-03  7.47958353e-01  6.19625803e-01 
 4.96827609e-03  7.48019901e-01  6.17001919e-01 
 4.96927609e-03  7.48081528e-01  6.14383613e-01 
 4.96940109e-03  7.48089236e-01  6.14056741e-01 
 4.96965109e-03  7.48104657e-01  6.13403240e-01 
 4.97015109e-03  7.48135513e-01  6.12097363e-01 
 4.97115109e-03  7.48197280e-01  6.09490191e-01 
 4.97215109e-03  7.48259117e-01  6.06889317e-01 
 4.97315109e-03  7.48321024e-01  6.04294986e-01 
 4.97415109e-03  7.48382996e-01  6.01707449e-01 
 4.97427609e-03  7.48390747e-01  6.01384512e-01 
 4.97452609e-03  7.48406253e-01  6.00738930e-01 
 4.97502609e-03  7.48437275e-01  5.99449120e-01 
 4.97602609e-03  7.48499365e-01  5.96874997e-01 
 4.97702609e-03  7.48561515e-01  5.94308382e-01 
 4.97802609e-03  7.48623721e-01  5.91749523e-01 
 4.97902609e-03  7.48685982e-01  5.89198668e-01 
 4.98002609e-03  7.48748294e-01  5.86656064e-01 
 4.98102609e-03  7.48810656e-01  5.84121957e-01 
 4.98202609e-03  7.48873065e-01  5.81596594e-01 
